order_id,customer_id,order_date,revenue
ORD001215,CUST00981,2025-05-24,98.9
ORD001216,CUST00765,2025-05-15,154.46
ORD001217,CUST00661,2025-12-31,108.46
ORD001218,CUST00952,2025-12-18,63.99
ORD001219,CUST00472,2025-04-18,26.31
ORD001220,CUST00328,2025-12-31,97.91
ORD001221,CUST00538,2025-12-31,200.12
ORD001222,CUST00712,2025-12-31,48.48
ORD001223,CUST00232,2025-10-10,92.11
ORD001224,CUST00986,2025-12-31,115.29
ORD001225,CUST00029,2025-12-31,75.93
ORD001226,CUST00200,2025-12-31,56.7
ORD001227,CUST00365,2025-09-26,114.91
ORD001228,CUST00725,2025-07-16,181.81
ORD001229,CUST00910,2025-12-28,113.59
ORD001230,CUST00544,2025-10-18,320.67
ORD001231,CUST00077,2025-11-20,120.05
ORD001232,CUST00779,2025-07-04,107.98
ORD001233,CUST00867,2025-12-31,159.38
ORD001234,CUST00512,2025-12-31,138.95
ORD001235,CUST00310,2025-08-06,142.9
ORD001236,CUST00436,2025-04-07,128.95
ORD001237,CUST00596,2025-11-19,100.66
ORD001238,CUST00603,2025-03-22,58.51
ORD001239,CUST00997,2025-12-06,198.8
ORD001240,CUST00738,2025-05-17,81.29
ORD001241,CUST00004,2025-09-01,146.76
ORD001242,CUST00757,2025-08-02,70.83
ORD001243,CUST00791,2025-12-31,23.12
ORD001244,CUST00895,2025-06-22,152.73
ORD001245,CUST00296,2025-12-26,390.52
ORD001246,CUST00183,2025-09-01,142.37
ORD001247,CUST00310,2025-06-27,115.0
ORD001248,CUST00669,2025-08-16,282.92
ORD001249,CUST00058,2025-12-31,83.61
ORD001250,CUST00250,2025-03-10,99.2
ORD001251,CUST00619,2025-12-31,102.96
ORD001252,CUST00180,2025-12-31,200.45
ORD001253,CUST00332,2025-12-15,26.5
ORD001254,CUST00693,2025-07-17,95.4
ORD001255,CUST00626,2025-07-13,58.3
ORD001256,CUST00069,2025-07-16,14.3
ORD001257,CUST00490,2025-09-08,74.26
ORD001258,CUST00774,2025-07-10,97.49
ORD001259,CUST00481,2025-12-28,102.65
ORD001260,CUST00413,2025-05-17,71.68
ORD001261,CUST00371,2025-09-13,9.14
ORD001262,CUST00163,2025-06-17,315.29
ORD001263,CUST00201,2025-07-10,144.51
ORD001264,CUST00440,2025-06-06,178.12
ORD001265,CUST00765,2025-08-02,81.26
ORD001266,CUST00253,2025-08-26,243.68
ORD001267,CUST00619,2025-12-31,43.34
ORD001268,CUST00686,2025-12-31,82.67
ORD001269,CUST00336,2025-06-24,120.8
ORD001270,CUST00933,2025-05-04,267.02
ORD001271,CUST00054,2025-12-31,12.17
ORD001272,CUST00172,2025-12-31,145.53
ORD001273,CUST00814,2025-06-04,346.54
ORD001274,CUST00468,2025-12-31,132.17
ORD001275,CUST00587,2025-07-01,114.11
ORD001276,CUST00227,2025-12-31,39.4
ORD001277,CUST00853,2025-12-31,51.91
ORD001278,CUST00615,2025-07-12,164.14
ORD001279,CUST00573,2025-11-26,247.94
ORD001280,CUST00834,2025-12-31,91.41
ORD001281,CUST00217,2025-10-25,74.39
ORD001282,CUST00184,2025-12-31,108.07
ORD001283,CUST00055,2025-07-22,324.53
ORD001284,CUST00685,2025-12-31,58.65
ORD001285,CUST00515,2025-12-11,90.86
ORD001286,CUST00289,2025-07-09,147.72
ORD001287,CUST00451,2025-09-15,63.34
ORD001288,CUST00552,2025-04-09,172.82
ORD001289,CUST00920,2025-07-02,143.21
ORD001290,CUST00761,2025-10-23,135.36
ORD001291,CUST00061,2025-04-23,129.39
ORD001292,CUST00802,2025-06-02,56.64
ORD001293,CUST00733,2025-12-31,72.64
ORD001294,CUST00102,2025-05-23,53.62
ORD001295,CUST00779,2025-07-05,167.64
ORD001296,CUST00102,2025-03-09,135.71
ORD001297,CUST00225,2025-07-07,74.83
ORD001298,CUST00332,2025-12-31,68.4
ORD001299,CUST00009,2025-07-17,51.85
ORD001300,CUST00610,2025-09-25,113.37
ORD001301,CUST00415,2025-07-10,10.11
ORD001302,CUST00914,2025-12-31,16.69
ORD001303,CUST00896,2025-03-04,116.8
ORD001304,CUST00287,2025-11-19,49.22
ORD001305,CUST00924,2025-05-29,148.05
ORD001306,CUST00812,2025-11-23,22.17
ORD001307,CUST00068,2025-12-31,120.82
ORD001308,CUST00685,2025-12-31,199.98
ORD001309,CUST00523,2025-12-11,48.52
ORD001310,CUST00470,2025-07-16,70.08
ORD001311,CUST00217,2025-11-26,102.19
ORD001312,CUST00393,2025-09-23,216.48
ORD001313,CUST00434,2025-12-31,25.82
ORD001314,CUST00987,2025-12-13,396.65
ORD001315,CUST00847,2025-03-01,240.36
ORD001316,CUST00869,2025-12-31,101.46
ORD001317,CUST00874,2025-12-31,78.82
ORD001318,CUST00788,2025-12-23,83.98
ORD001319,CUST00281,2025-09-18,35.69
ORD001320,CUST00179,2025-09-20,146.16
ORD001321,CUST00908,2025-09-08,78.63
ORD001322,CUST00212,2025-09-16,51.46
ORD001323,CUST00108,2025-11-03,105.72
ORD001324,CUST00294,2025-12-31,124.26
ORD001325,CUST00857,2025-12-31,78.0
ORD001326,CUST00101,2025-08-08,14.59
ORD001327,CUST00514,2025-08-21,57.61
ORD001328,CUST00032,2025-10-24,78.97
ORD001329,CUST00529,2025-06-29,104.38
ORD001330,CUST00330,2025-03-29,83.79
ORD001331,CUST00089,2025-12-21,155.51
ORD001332,CUST00337,2025-12-01,153.85
ORD001333,CUST00220,2025-08-15,197.69
ORD001334,CUST00234,2025-05-10,59.21
ORD001335,CUST01000,2025-12-31,34.13
ORD001336,CUST00139,2025-06-05,188.43
ORD001337,CUST00944,2025-09-15,269.06
ORD001338,CUST00940,2025-11-30,87.87
ORD001339,CUST00201,2025-05-04,182.64
ORD001340,CUST00366,2025-10-03,32.9
ORD001341,CUST00969,2025-06-18,59.47
ORD001342,CUST00232,2025-12-31,44.64
ORD001343,CUST00068,2025-12-31,308.0
ORD001344,CUST00839,2025-05-05,61.77
ORD001345,CUST00592,2025-08-30,61.64
ORD001346,CUST00357,2025-04-12,96.28
ORD001347,CUST00741,2025-12-31,122.76
ORD001348,CUST00329,2025-02-20,276.64
ORD001349,CUST00266,2025-11-10,254.19
ORD001350,CUST00834,2025-12-24,324.27
ORD001351,CUST00841,2025-05-23,81.78
ORD001352,CUST00559,2025-12-31,58.26
ORD001353,CUST00958,2025-12-14,147.72
ORD001354,CUST00394,2025-12-31,245.63
ORD001355,CUST00212,2025-11-16,55.9
ORD001356,CUST00091,2025-07-14,97.53
ORD001357,CUST00899,2025-12-31,116.11
ORD001358,CUST00393,2025-10-17,111.48
ORD001359,CUST00748,2025-06-30,218.44
ORD001360,CUST00237,2025-10-16,326.86
ORD001361,CUST00481,2025-08-25,218.89
ORD001362,CUST00860,2025-12-31,64.59
ORD001363,CUST00348,2025-09-11,102.22
ORD001364,CUST00843,2025-03-17,141.44
ORD001365,CUST00312,2025-09-26,80.63
ORD001366,CUST00030,2025-04-25,71.06
ORD001367,CUST00251,2025-12-31,43.6
ORD001368,CUST00933,2025-05-01,58.69
ORD001369,CUST00234,2025-06-03,41.55
ORD001370,CUST00365,2025-11-05,154.21
ORD001371,CUST00033,2025-09-01,123.77
ORD001372,CUST00086,2025-04-23,151.32
ORD001373,CUST00605,2025-09-12,489.29
ORD001374,CUST00057,2025-04-05,174.46
ORD001375,CUST00024,2025-10-30,68.68
ORD001376,CUST00798,2025-12-31,81.04
ORD001377,CUST00812,2025-12-20,49.22
ORD001378,CUST00503,2025-06-15,152.16
ORD001379,CUST00473,2025-09-15,314.41
ORD001380,CUST00037,2025-05-30,96.0
ORD001381,CUST00282,2025-03-30,94.33
ORD001382,CUST00511,2025-12-31,135.23
ORD001383,CUST00959,2025-12-31,73.43
ORD001384,CUST00661,2025-11-18,133.57
ORD001385,CUST00542,2025-07-27,91.49
ORD001386,CUST00819,2025-07-15,63.21
ORD001387,CUST00614,2025-06-02,112.12
ORD001388,CUST00733,2025-12-31,134.02
ORD001389,CUST00904,2025-05-24,258.08
ORD001390,CUST00782,2025-09-01,192.88
ORD001391,CUST00558,2025-12-31,38.45
ORD001392,CUST00068,2025-12-31,118.92
ORD001393,CUST00383,2025-09-11,39.65
ORD001394,CUST00322,2025-12-31,97.49
ORD001395,CUST00035,2025-07-16,202.53
ORD001396,CUST00601,2025-09-10,242.6
ORD001397,CUST00631,2025-12-31,119.28
ORD001398,CUST00460,2025-12-31,41.87
ORD001399,CUST00229,2025-12-31,280.64
ORD001400,CUST00211,2025-12-31,179.92
ORD001401,CUST00445,2025-03-04,37.21
ORD001402,CUST00658,2025-07-26,108.09
ORD001403,CUST00102,2025-06-12,241.3
ORD001404,CUST00976,2025-12-23,214.1
ORD001405,CUST00274,2025-12-31,255.71
ORD001406,CUST00716,2025-12-02,128.03
ORD001407,CUST00956,2025-12-31,43.13
ORD001408,CUST00867,2025-12-31,160.33
ORD001409,CUST00095,2025-05-16,242.9
ORD001410,CUST00859,2025-09-06,54.13
ORD001411,CUST00747,2025-11-23,50.81
ORD001412,CUST00846,2025-12-31,194.8
ORD001413,CUST00404,2025-12-31,50.2
ORD001414,CUST00485,2025-03-31,177.74
ORD001415,CUST00333,2025-09-07,389.13
ORD001416,CUST00026,2025-03-27,111.08
ORD001417,CUST00206,2025-08-24,18.76
ORD001418,CUST00035,2025-07-11,50.12
ORD001419,CUST00120,2025-06-21,57.43
ORD001420,CUST00824,2025-10-28,159.05
ORD001421,CUST00174,2025-11-10,86.74
ORD001422,CUST00979,2025-09-01,199.39
ORD001423,CUST00804,2025-05-04,211.78
ORD001424,CUST00187,2025-12-01,216.22
ORD001425,CUST01000,2025-12-31,102.02
ORD001426,CUST00330,2025-01-25,170.01
ORD001427,CUST00429,2025-07-01,73.17
ORD001428,CUST00432,2025-10-30,103.82
ORD001429,CUST00666,2025-11-09,197.16
ORD001430,CUST00411,2025-06-10,90.32
ORD001431,CUST00944,2025-09-07,161.65
ORD001432,CUST00194,2025-09-29,97.05
ORD001433,CUST00709,2025-03-17,90.31
ORD001434,CUST00312,2025-12-31,257.82
ORD001435,CUST00490,2025-11-17,71.51
ORD001436,CUST00829,2025-06-02,51.7
ORD001437,CUST00916,2025-11-19,119.36
ORD001438,CUST00795,2025-12-18,55.25
ORD001439,CUST00908,2025-12-11,290.73
ORD001440,CUST00211,2025-12-31,175.01
ORD001441,CUST00358,2025-12-19,68.94
ORD001442,CUST00959,2025-09-12,63.12
ORD001443,CUST00302,2025-12-31,411.74
ORD001444,CUST00849,2025-05-28,43.26
ORD001445,CUST00057,2025-08-09,227.99
ORD001446,CUST00354,2025-10-11,48.58
ORD001447,CUST00308,2025-02-11,67.14
ORD001448,CUST00691,2025-07-19,187.09
ORD001449,CUST00829,2025-02-27,235.12
ORD001450,CUST00333,2025-07-29,28.67
ORD001451,CUST00648,2025-12-31,89.54
ORD001452,CUST00806,2025-05-03,82.87
ORD001453,CUST00398,2025-07-04,427.69
ORD001454,CUST00726,2025-10-22,176.18
ORD001455,CUST00475,2025-11-08,55.49
ORD001456,CUST00383,2025-11-30,98.61
ORD001457,CUST00185,2025-10-12,207.36
ORD001458,CUST00143,2025-03-12,125.69
ORD001459,CUST00363,2025-12-31,30.59
ORD001460,CUST00301,2025-11-16,98.13
ORD001461,CUST00693,2025-06-03,168.17
ORD001462,CUST00437,2025-04-09,52.6
ORD001463,CUST00778,2025-12-30,182.55
ORD001464,CUST00789,2025-12-31,42.45
ORD001465,CUST00153,2025-11-11,184.58
ORD001466,CUST00750,2025-08-09,49.8
ORD001467,CUST00812,2025-10-28,133.22
ORD001468,CUST00569,2025-05-13,81.05
ORD001469,CUST00405,2025-12-31,190.31
ORD001470,CUST00148,2025-07-17,93.58
ORD001471,CUST00689,2025-10-27,162.44
ORD001472,CUST00025,2025-11-17,65.5
ORD001473,CUST00630,2025-12-31,259.34
ORD001474,CUST00267,2025-07-21,10.22
ORD001475,CUST00312,2025-09-30,177.24
ORD001476,CUST00569,2025-05-29,151.15
ORD001477,CUST00131,2025-12-31,34.08
ORD001478,CUST00369,2025-09-17,196.91
ORD001479,CUST00329,2025-06-24,230.54
ORD001480,CUST00398,2025-07-19,33.34
ORD001481,CUST00381,2025-12-31,57.03
ORD001482,CUST00924,2025-08-10,12.89
ORD001483,CUST00553,2025-12-31,39.13
ORD001484,CUST00316,2025-10-22,66.26
ORD001485,CUST00530,2025-04-02,320.01
ORD001486,CUST00929,2025-08-08,55.97
ORD001487,CUST00820,2025-08-28,24.91
ORD001488,CUST00939,2025-10-14,177.9
ORD001489,CUST00975,2025-08-08,85.65
ORD001490,CUST00583,2025-10-28,45.45
ORD001491,CUST00429,2025-06-07,158.35
ORD001492,CUST00002,2025-12-31,78.76
ORD001493,CUST00016,2025-11-01,50.27
ORD001494,CUST00572,2025-12-11,112.49
ORD001495,CUST00393,2025-08-20,103.24
ORD001496,CUST00201,2025-10-02,48.25
ORD001497,CUST00463,2025-09-02,29.6
ORD001498,CUST00423,2025-12-31,147.12
ORD001499,CUST00697,2025-03-01,30.76
ORD001500,CUST00916,2025-10-31,209.13
ORD001501,CUST00707,2025-12-22,39.07
ORD001502,CUST00910,2025-10-06,81.88
ORD001503,CUST00823,2025-05-26,54.18
ORD001504,CUST00564,2025-09-14,147.99
ORD001505,CUST00440,2025-09-02,91.18
ORD001506,CUST00352,2025-08-12,22.77
ORD001507,CUST00315,2025-12-21,127.98
ORD001508,CUST00311,2025-04-06,208.79
ORD001509,CUST00236,2025-07-03,189.34
ORD001510,CUST00534,2025-12-31,93.45
ORD001511,CUST00830,2025-12-31,212.68
ORD001512,CUST00957,2025-10-27,125.64
ORD001513,CUST00842,2025-12-20,133.76
ORD001514,CUST00818,2025-10-21,109.72
ORD001515,CUST00849,2025-06-28,230.34
ORD001516,CUST00020,2025-12-31,108.72
ORD001517,CUST00144,2025-09-05,205.13
ORD001518,CUST00686,2025-12-31,148.18
ORD001519,CUST00036,2025-12-02,150.77
ORD001520,CUST00969,2025-04-02,53.98
ORD001521,CUST00605,2025-12-31,62.64
ORD001522,CUST00958,2025-12-04,180.74
ORD001523,CUST00338,2025-04-16,69.39
ORD001524,CUST00853,2025-12-31,13.37
ORD001525,CUST00291,2025-12-31,35.27
ORD001526,CUST00395,2025-08-02,171.65
ORD001527,CUST00246,2025-12-21,166.04
ORD001528,CUST00799,2025-12-31,110.59
ORD001529,CUST00349,2025-08-08,20.48
ORD001530,CUST00463,2025-09-09,130.57
ORD001531,CUST00730,2025-12-31,113.3
ORD001532,CUST00015,2025-10-20,104.98
ORD001533,CUST00304,2025-09-02,10.75
ORD001534,CUST00426,2025-06-20,203.38
ORD001535,CUST00678,2025-03-28,48.61
ORD001536,CUST00447,2025-06-27,132.52
ORD001537,CUST00799,2025-12-31,102.81
ORD001538,CUST00884,2025-07-04,339.95
ORD001539,CUST00953,2025-12-21,68.67
ORD001540,CUST00521,2025-12-31,62.08
ORD001541,CUST00890,2025-12-31,73.73
ORD001542,CUST00349,2025-10-26,178.58
ORD001543,CUST00443,2025-05-13,58.41
ORD001544,CUST00501,2025-11-23,74.51
ORD001545,CUST00299,2025-07-31,88.91
ORD001546,CUST00004,2025-09-02,101.95
ORD001547,CUST00915,2025-07-11,81.95
ORD001548,CUST00437,2025-08-18,118.77
ORD001549,CUST00911,2025-09-11,189.4
ORD001550,CUST00727,2025-12-05,27.49
ORD001551,CUST00975,2025-08-23,105.38
ORD001552,CUST00788,2025-08-23,78.87
ORD001553,CUST00923,2025-07-03,225.3
ORD001554,CUST00476,2025-12-29,62.47
ORD001555,CUST00844,2025-09-22,59.09
ORD001556,CUST00570,2025-10-09,119.99
ORD001557,CUST00378,2025-12-31,179.56
ORD001558,CUST00481,2025-09-12,66.04
ORD001559,CUST00978,2025-05-08,284.72
ORD001560,CUST00835,2025-11-13,370.56
ORD001561,CUST00516,2025-06-23,16.38
ORD001562,CUST00987,2025-09-16,195.71
ORD001563,CUST00727,2025-12-31,149.52
ORD001564,CUST00799,2025-12-25,115.79
ORD001565,CUST00196,2025-06-13,176.24
ORD001566,CUST00778,2025-12-31,87.57
ORD001567,CUST00748,2025-05-10,266.05
ORD001568,CUST00960,2025-07-19,146.99
ORD001569,CUST00882,2025-12-31,181.53
ORD001570,CUST00576,2025-04-04,108.98
ORD001571,CUST00696,2025-06-28,162.05
ORD001572,CUST00254,2025-12-31,161.06
ORD001573,CUST00971,2025-06-10,88.02
ORD001574,CUST00074,2025-10-06,50.04
ORD001575,CUST00852,2025-03-18,235.24
ORD001576,CUST00205,2025-08-09,117.81
ORD001577,CUST00674,2025-10-24,198.65
ORD001578,CUST00291,2025-12-31,151.68
ORD001579,CUST00292,2025-12-31,162.68
ORD001580,CUST00669,2025-10-27,137.98
ORD001581,CUST00510,2025-07-08,65.81
ORD001582,CUST00637,2025-02-27,55.81
ORD001583,CUST00454,2025-05-13,132.25
ORD001584,CUST00622,2025-08-20,224.29
ORD001585,CUST00940,2025-12-27,131.49
ORD001586,CUST00326,2025-01-28,188.18
ORD001587,CUST00315,2025-12-31,45.61
ORD001588,CUST00181,2025-12-31,317.59
ORD001589,CUST00230,2025-05-10,84.01
ORD001590,CUST00562,2025-04-08,41.87
ORD001591,CUST00513,2025-06-13,205.08
ORD001592,CUST00630,2025-11-17,60.94
ORD001593,CUST00535,2025-07-18,71.96
ORD001594,CUST00803,2025-12-31,211.28
ORD001595,CUST00173,2025-10-31,51.52
ORD001596,CUST00876,2025-01-12,85.55
ORD001597,CUST00908,2025-07-24,175.51
ORD001598,CUST00957,2025-05-30,41.98
ORD001599,CUST00131,2025-12-22,42.64
ORD001600,CUST00179,2025-12-31,97.04
ORD001601,CUST00420,2025-12-31,76.07
ORD001602,CUST00884,2025-03-24,132.04
ORD001603,CUST00552,2025-07-18,87.92
ORD001604,CUST00932,2025-04-11,57.55
ORD001605,CUST00878,2025-12-31,33.64
ORD001606,CUST00308,2025-04-13,88.46
ORD001607,CUST00251,2025-12-31,107.3
ORD001608,CUST00981,2025-09-18,82.77
ORD001609,CUST00530,2025-06-17,188.2
ORD001610,CUST00755,2025-07-18,127.26
ORD001611,CUST00486,2025-12-31,53.43
ORD001612,CUST00560,2025-12-31,174.0
ORD001613,CUST00266,2025-12-31,89.16
ORD001614,CUST00560,2025-11-11,122.7
ORD001615,CUST00251,2025-12-24,61.68
ORD001616,CUST00940,2025-11-13,114.49
ORD001617,CUST00224,2025-10-01,177.48
ORD001618,CUST00302,2025-12-31,338.4
ORD001619,CUST00499,2025-12-31,329.54
ORD001620,CUST00208,2025-09-21,258.55
ORD001621,CUST00992,2025-01-27,186.08
ORD001622,CUST00850,2025-07-08,262.23
ORD001623,CUST00844,2025-05-18,146.37
ORD001624,CUST00561,2025-11-29,128.65
ORD001625,CUST00070,2025-08-21,51.3
ORD001626,CUST00171,2025-07-27,151.55
ORD001627,CUST00848,2025-12-31,36.0
ORD001628,CUST00029,2025-12-31,443.58
ORD001629,CUST00757,2025-05-20,63.29
ORD001630,CUST00671,2025-11-12,45.09
ORD001631,CUST00950,2025-12-31,59.87
ORD001632,CUST00504,2025-12-17,131.09
ORD001633,CUST00473,2025-12-31,259.97
ORD001634,CUST00739,2025-05-14,83.95
ORD001635,CUST00303,2025-05-22,215.92
ORD001636,CUST00051,2025-02-07,174.33
ORD001637,CUST00295,2025-08-06,48.07
ORD001638,CUST00588,2025-10-01,103.4
ORD001639,CUST00733,2025-09-02,54.01
ORD001640,CUST00554,2025-12-05,77.73
ORD001641,CUST00710,2025-12-31,82.75
ORD001642,CUST00224,2025-07-21,80.69
ORD001643,CUST00537,2025-08-19,108.97
ORD001644,CUST00777,2025-09-30,195.94
ORD001645,CUST00265,2025-12-31,41.83
ORD001646,CUST00312,2025-10-23,132.9
ORD001647,CUST00718,2025-10-21,15.76
ORD001648,CUST00410,2025-04-13,208.86
ORD001649,CUST00758,2025-12-03,425.88
ORD001650,CUST00071,2025-07-29,50.87
ORD001651,CUST00031,2025-04-17,2.14
ORD001652,CUST00912,2025-07-08,68.21
ORD001653,CUST00066,2025-05-30,136.02
ORD001654,CUST00308,2025-07-13,164.75
ORD001655,CUST00651,2025-12-31,121.03
ORD001656,CUST00458,2025-12-29,195.14
ORD001657,CUST00298,2025-06-24,202.13
ORD001658,CUST00580,2025-08-17,19.81
ORD001659,CUST00357,2025-03-18,133.57
ORD001660,CUST00207,2025-06-17,177.71
ORD001661,CUST00191,2025-12-31,49.22
ORD001662,CUST00434,2025-12-04,101.23
ORD001663,CUST00399,2025-07-24,181.55
ORD001664,CUST00098,2025-03-09,95.03
ORD001665,CUST00687,2025-08-02,47.13
ORD001666,CUST00905,2025-09-26,84.16
ORD001667,CUST00183,2025-11-08,311.86
ORD001668,CUST00085,2025-12-31,119.2
ORD001669,CUST00601,2025-08-13,91.27
ORD001670,CUST00693,2025-06-30,102.71
ORD001671,CUST00885,2025-12-31,33.38
ORD001672,CUST00883,2025-05-27,35.7
ORD001673,CUST00153,2025-10-31,90.16
ORD001674,CUST00313,2025-12-31,65.23
ORD001675,CUST00758,2025-12-10,26.85
ORD001676,CUST00754,2025-07-21,107.49
ORD001677,CUST00720,2025-12-31,98.81
ORD001678,CUST00806,2025-08-14,87.66
ORD001679,CUST00635,2025-10-08,147.08
ORD001680,CUST00140,2025-12-31,120.68
ORD001681,CUST00789,2025-12-31,154.15
ORD001682,CUST00577,2025-12-31,89.88
ORD001683,CUST00720,2025-12-31,258.65
ORD001684,CUST00566,2025-10-31,84.29
ORD001685,CUST00422,2025-05-06,269.51
ORD001686,CUST00239,2025-12-31,105.47
ORD001687,CUST00601,2025-08-16,20.64
ORD001688,CUST00588,2025-07-30,142.04
ORD001689,CUST00202,2025-04-28,64.07
ORD001690,CUST00038,2025-12-31,66.81
ORD001691,CUST00437,2025-05-05,39.63
ORD001692,CUST00980,2025-12-31,236.21
ORD001693,CUST00523,2025-10-02,93.16
ORD001694,CUST00478,2025-08-27,195.35
ORD001695,CUST00517,2025-02-23,74.57
ORD001696,CUST00235,2025-08-20,74.67
ORD001697,CUST00767,2025-10-03,73.74
ORD001698,CUST00587,2025-04-27,27.7
ORD001699,CUST00610,2025-07-03,90.4
ORD001700,CUST00616,2025-10-05,36.47
ORD001701,CUST00909,2025-02-25,228.61
ORD001702,CUST00280,2025-10-13,196.96
ORD001703,CUST00823,2025-09-07,433.3
ORD001704,CUST00435,2025-12-31,108.35
ORD001705,CUST00059,2025-06-03,90.34
ORD001706,CUST00711,2025-07-01,67.23
ORD001707,CUST00039,2025-05-13,59.32
ORD001708,CUST00623,2025-12-31,160.56
ORD001709,CUST00375,2025-12-31,324.04
ORD001710,CUST00730,2025-12-31,45.79
ORD001711,CUST00808,2025-11-25,95.21
ORD001712,CUST00262,2025-07-25,213.14
ORD001713,CUST00546,2025-06-01,51.55
ORD001714,CUST00639,2025-10-17,305.24
ORD001715,CUST00651,2025-11-06,113.69
ORD001716,CUST00011,2025-12-31,25.69
ORD001717,CUST00469,2025-12-09,113.12
ORD001718,CUST00779,2025-05-24,85.38
ORD001719,CUST00296,2025-11-07,117.54
ORD001720,CUST00184,2025-11-16,170.87
ORD001721,CUST00160,2025-10-28,159.59
ORD001722,CUST00493,2025-10-04,125.61
ORD001723,CUST00766,2025-03-04,28.12
ORD001724,CUST00011,2025-12-04,53.76
ORD001725,CUST00335,2025-01-07,100.94
ORD001726,CUST00151,2025-06-18,212.39
ORD001727,CUST00149,2025-08-22,194.44
ORD001728,CUST00912,2025-07-18,252.25
ORD001729,CUST00043,2025-12-31,36.82
ORD001730,CUST00557,2025-12-01,170.15
ORD001731,CUST00355,2025-12-31,218.24
ORD001732,CUST00050,2025-12-31,167.55
ORD001733,CUST00386,2025-12-31,148.77
ORD001734,CUST00397,2025-08-26,307.12
ORD001735,CUST00617,2025-12-31,110.17
ORD001736,CUST00694,2025-08-28,100.9
ORD001737,CUST00887,2025-07-01,98.72
ORD001738,CUST00002,2025-12-31,134.18
ORD001739,CUST00153,2025-08-25,96.79
ORD001740,CUST00284,2025-04-19,80.12
ORD001741,CUST00619,2025-12-31,83.38
ORD001742,CUST00616,2025-08-03,118.09
ORD001743,CUST00291,2025-12-31,48.93
ORD001744,CUST00642,2025-12-31,104.71
ORD001745,CUST00957,2025-10-16,200.75
ORD001746,CUST00397,2025-10-28,7.22
ORD001747,CUST00382,2025-06-12,181.8
ORD001748,CUST00616,2025-08-13,157.24
ORD001749,CUST00504,2025-12-31,147.5
ORD001750,CUST00465,2025-08-15,24.35
ORD001751,CUST00779,2025-09-05,127.56
ORD001752,CUST00521,2025-12-31,78.25
ORD001753,CUST00809,2025-05-26,253.87
ORD001754,CUST00432,2025-08-14,59.15
ORD001755,CUST00188,2025-12-31,115.73
ORD001756,CUST00635,2025-12-02,46.44
ORD001757,CUST00673,2025-05-15,160.75
ORD001758,CUST00118,2025-12-31,76.92
ORD001759,CUST00592,2025-10-21,260.34
ORD001760,CUST00038,2025-12-31,209.36
ORD001761,CUST00610,2025-07-31,129.12
ORD001762,CUST00176,2025-12-31,24.35
ORD001763,CUST00407,2025-10-07,13.29
ORD001764,CUST00999,2025-12-31,15.25
ORD001765,CUST00659,2025-10-25,43.2
ORD001766,CUST00518,2025-12-31,18.12
ORD001767,CUST00742,2025-02-25,224.48
ORD001768,CUST00178,2025-10-20,133.11
ORD001769,CUST00108,2025-09-24,130.14
ORD001770,CUST00652,2025-11-13,8.18
ORD001771,CUST00303,2025-11-05,70.89
ORD001772,CUST00972,2025-05-17,212.26
ORD001773,CUST00314,2025-07-09,146.55
ORD001774,CUST00053,2025-12-09,356.97
ORD001775,CUST00539,2025-12-31,13.43
ORD001776,CUST00212,2025-12-31,112.49
ORD001777,CUST00605,2025-11-16,115.46
ORD001778,CUST00466,2025-06-01,61.83
ORD001779,CUST00076,2025-12-31,80.3
ORD001780,CUST00969,2025-04-16,32.92
ORD001781,CUST00228,2025-12-09,158.77
ORD001782,CUST00360,2025-07-04,49.72
ORD001783,CUST00209,2025-10-23,62.63
ORD001784,CUST00934,2025-10-05,42.12
ORD001785,CUST00921,2025-04-07,234.51
ORD001786,CUST00503,2025-06-25,132.15
ORD001787,CUST00567,2025-07-07,32.18
ORD001788,CUST00114,2025-11-06,64.79
ORD001789,CUST00726,2025-10-18,227.3
ORD001790,CUST00725,2025-05-30,53.16
ORD001791,CUST00134,2025-11-06,67.49
ORD001792,CUST00345,2025-11-17,54.07
ORD001793,CUST00244,2025-05-28,43.47
ORD001794,CUST00175,2025-10-12,168.87
ORD001795,CUST00188,2025-12-31,266.47
ORD001796,CUST00032,2025-08-15,171.0
ORD001797,CUST00143,2025-05-26,206.7
ORD001798,CUST00660,2025-07-25,207.84
ORD001799,CUST00613,2025-09-18,353.47
ORD001800,CUST00531,2025-06-30,204.16
ORD001801,CUST00034,2025-11-18,259.43
ORD001802,CUST00729,2025-12-05,372.75
ORD001803,CUST00511,2025-11-24,134.49
ORD001804,CUST00527,2025-05-12,80.69
ORD001805,CUST00794,2025-12-31,136.47
ORD001806,CUST00936,2025-12-04,112.45
ORD001807,CUST00162,2025-08-01,180.3
ORD001808,CUST00865,2025-10-30,152.18
ORD001809,CUST00968,2025-08-19,135.98
ORD001810,CUST00259,2025-12-31,84.81
ORD001811,CUST00233,2025-10-25,47.17
ORD001812,CUST00495,2025-12-08,93.24
ORD001813,CUST00578,2025-06-28,230.84
ORD001814,CUST00400,2025-06-27,252.71
ORD001815,CUST00885,2025-10-07,115.06
ORD001816,CUST00987,2025-09-17,188.71
ORD001817,CUST00481,2025-12-31,132.16
ORD001818,CUST00011,2025-12-22,215.54
ORD001819,CUST00879,2025-10-02,220.47
ORD001820,CUST00599,2025-08-18,78.93
ORD001821,CUST00175,2025-08-21,6.12
